MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/04/29 12:24:22.727),TIMETICK(f=3117958),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,
0,NewMedia,8539,140.31601,830870772648,0.72854,0.24443,140.11879,0.19722,205,1,0.80123,0.14202,1,1.86488,0.14286,0,,0.32482,0.25529,19.07585,0.99038,1,0.66038,0.27208,17.33486,0.98312,1,0,0.00000,21,
0,NewMedia,8554,140.56242,830871540948,0.83842,0.10126,140.33215,0.23027,206,1,0.87507,0.03573,1,1.86429,0.14286,0,,0.32571,0.25397,18.09388,1.02822,1,0.66137,0.27161,16.44289,1.02489,1,0,0.00000,21,
0,NewMedia,8567,140.77594,830872206660,0.69941,0.26105,140.57939,0.19655,207,1,0.52033,0.47537,1,1.86429,0.14286,0,,0.31645,0.27124,17.94156,1.02665,1,0.65278,0.28733,16.27066,1.02332,1,0,0.00000,21,
0,NewMedia,8580,140.98961,830872872884,0.49652,0.52891,140.84172,0.14789,208,1,0.48085,0.62049,0,1.86429,0.14286,0,,0.31503,0.27832,10.30293,1.02665,0,0.65342,0.29227,12.09017,1.02332,0,53,0.00000,21,
0,NewMedia,8611,141.49893,830874460943,0.42142,0.51977,141.30165,0.19728,209,1,0.15058,0.58012,1,1.86429,0.14286,0,,0.32194,0.30236,13.23527,1.06332,1,0.65276,0.31675,12.07647,1.05999,1,0,0.00000,22,
0,NewMedia,8626,141.74521,830875228836,-0.68651,1.03886,141.66302,0.08218,210,1,-0.68173,0.98354,1,1.86429,0.14286,0,,0.32685,0.32273,13.54398,1.64265,0,0.65286,0.35595,11.03880,1.63732,1,0,0.00000,22,
0,NewMedia,8689,142.78035,830878456363,0.54844,0.51947,142.55032,0.23003,211,1,0.59255,0.52334,1,1.86429,0.14286,0,,0.31842,0.26705,20.37409,1.02665,1,0.65506,0.28927,17.56886,1.02332,1,0,0.00000,23,
0,NewMedia,8716,143.22372,830879838783,0.63982,0.47779,142.79668,0.42705,212,1,0.49091,0.32948,1,1.86429,0.14286,0,,0.31328,0.25950,19.32308,1.02665,1,0.64993,0.28179,17.55504,1.02332,1,0,0.00000,23,
0,NewMedia,8739,143.60161,830881017011,0.51819,0.36416,143.28946,0.31215,213,1,0.51638,0.41747,1,1.86429,0.14286,0,,0.31534,0.26354,19.82555,1.00313,1,0.65286,0.28346,16.85493,0.99587,1,0,0.00000,23,
0,NewMedia,8743,143.66734,830881221934,0.54395,0.45391,143.61800,0.04935,214,1,0.55713,0.62914,1,1.86429,0.14286,0,,0.31811,0.26987,18.48370,1.00313,1,0.65506,0.28972,16.11635,0.99979,1,0,0.00000,23,
0,NewMedia,8759,143.93022,830882041616,0.28802,1.38026,143.88083,0.04939,215,1,0.38971,2.09473,1,1.86429,0.14286,0,,0.32909,0.33809,11.97357,0.74665,1,0.65272,0.35747,11.47396,0.74423,1,0,0.00000,23,
0,NewMedia,8800,144.60381,830884141812,0.57935,0.47896,144.34090,0.26291,216,1,0.51931,0.46198,1,1.86429,0.14286,0,,0.31524,0.26430,18.85104,1.03697,1,0.65161,0.28433,18.02855,1.03363,1,0,0.00000,24,
0,NewMedia,8910,146.41092,830889776325,0.58527,0.43319,144.91605,1.49487,217,1,0.61141,0.44276,1,1.86429,0.14286,0,,0.31791,0.26526,21.01701,1.02665,1,0.65501,0.28703,18.88463,1.02332,1,0,0.00000,24,
0,NewMedia,8936,146.83803,830891108010,0.58826,0.40733,146.42728,0.41075,218,1,0.53372,0.31826,1,1.86429,0.14286,0,,0.31684,0.25972,20.24979,1.04065,1,0.65345,0.28269,17.41568,1.03732,1,0,0.00000,24,
0,NewMedia,8958,147.19939,830892234739,0.53417,0.38137,146.85452,0.34486,219,1,0.51549,0.44819,0,1.86429,0.14286,0,,0.31720,0.26491,15.91269,1.02254,0,0.65409,0.28460,15.40502,1.02332,0,57,0.00000,24,
0,NewMedia,9037,148.49722,830896281330,0.53978,0.40453,147.75854,0.73868,220,1,0.51597,0.49359,1,1.86429,0.14286,0,,0.32024,0.27250,18.23424,1.01097,1,0.65757,0.28402,15.98966,1.00371,1,0,0.00000,24,
0,NewMedia,9079,149.18758,830898433809,0.53179,0.45824,148.51381,0.67377,221,1,0.58637,0.44666,1,1.86429,0.14286,0,,0.32079,0.26797,19.36691,1.02497,1,0.65868,0.28453,17.28905,1.01305,1,0,0.00000,24,
0,NewMedia,9099,149.51584,830899457339,0.54572,0.50346,149.20377,0.31207,222,1,0.50192,0.66786,0,1.86429,0.14286,0,,0.32001,0.26894,10.70466,1.05473,0,0.65889,0.28943,13.43353,1.05584,0,58,0.00000,24,
0,NewMedia,9209,151.32329,830905092862,0.52667,0.39056,150.07446,1.24883,223,1,0.49729,0.41142,1,1.86429,0.14286,0,,0.31292,0.26654,17.03095,1.01156,1,0.65066,0.28441,15.52973,1.00842,1,0,0.00000,23,
0,NewMedia,9259,152.14465,830907653851,0.49337,0.40137,151.33943,0.80522,224,1,0.47619,0.37464,1,1.86429,0.14286,0,,0.31211,0.26665,18.25629,1.02665,1,0.64994,0.28464,16.37105,1.02332,1,0,0.00000,23,
0,NewMedia,9285,152.57158,830908984967,0.48104,0.40971,152.16083,0.41075,225,1,0.48864,0.48175,0,1.86429,0.14286,0,,0.31137,0.27177,12.43158,1.01875,0,0.64980,0.28761,13.97144,1.01541,0,59,0.00000,23,
0,NewMedia,9328,153.27901,830911190727,0.53383,0.41244,152.93289,0.34612,226,1,0.49729,0.47410,0,1.86429,0.14286,0,,0.31438,0.26519,15.49829,1.02665,0,0.65199,0.28477,13.82354,1.02332,0,60,0.00000,23,
0,NewMedia,9396,154.39508,830914670579,0.54619,0.38928,153.63940,0.75568,227,1,0.53132,0.34224,1,1.86429,0.14286,0,,0.31406,0.26363,16.73751,1.01430,1,0.65122,0.28258,14.82588,1.01097,1,0,0.00000,24,
0,NewMedia,9441,155.13423,830916975252,0.54271,0.34319,154.41154,0.72269,228,1,0.68507,0.24541,1,1.86429,0.14286,0,,0.31942,0.25830,17.80051,1.01097,1,0.65606,0.27879,16.54012,1.00763,1,0,0.00000,24,
0,NewMedia,9466,155.54509,830918256253,0.83469,0.10567,155.20021,0.34488,229,1,0.57168,0.33411,1,1.86429,0.14286,0,,0.31728,0.26238,16.38854,1.00254,1,0.65341,0.28295,14.17751,0.99920,1,0,0.00000,24,
0,NewMedia,9522,156.46510,830921124815,0.54295,0.39795,155.61084,0.85426,230,1,0.56308,0.31544,1,1.86429,0.14286,0,,0.31501,0.26326,17.17601,1.02254,1,0.65187,0.28451,15.14893,1.02332,1,0,0.00000,24,
0,NewMedia,9597,157.69734,830924966911,0.53930,0.33354,156.48161,1.21573,231,1,0.54962,0.35631,1,1.86429,0.14286,0,,0.31545,0.26162,16.46910,1.02254,1,0.65298,0.28340,14.91240,1.01920,1,0,0.00000,24,
0,NewMedia,9647,158.51906,830927528992,0.52399,0.38064,158.05869,0.46037,232,1,0.51672,0.40871,1,1.86429,0.14286,0,,0.31523,0.26280,15.82529,1.02665,1,0.65277,0.28602,15.63043,1.02332,1,0,0.00000,24,
0,NewMedia,9685,159.14291,830929474127,0.53696,0.38687,158.53517,0.60774,233,1,0.54341,0.42897,1,1.86429,0.14286,0,,0.31591,0.26357,16.74945,0.99371,1,0.65277,0.28604,15.18648,0.99450,1,0,0.00000,23,
0,NewMedia,9708,159.52084,830930652526,0.54936,0.36441,159.15941,0.36143,234,1,0.56920,0.35461,1,1.86429,0.14286,0,,0.31531,0.26207,16.59701,1.04999,1,0.65257,0.28504,15.14887,1.04199,1,0,0.00000,23,
0,NewMedia,9757,160.32576,830933162177,0.55180,0.37103,159.53732,0.78844,235,1,0.51554,0.47845,1,1.86429,0.14286,0,,0.31380,0.26409,14.36701,1.01842,1,0.65188,0.28563,14.24484,1.01509,1,0,0.00000,23,
0,NewMedia,9792,160.90088,830934955397,0.75680,0.17628,160.68724,0.21364,236,1,0.54388,0.40182,1,1.86429,0.14286,0,,0.31562,0.26255,17.28122,1.00273,1,0.65197,0.28734,15.91475,0.99960,1,0,0.00000,24,
0,NewMedia,9810,161.19656,830935877341,0.52418,0.42864,160.96664,0.22992,237,1,0.50658,0.43648,0,1.86429,0.14286,0,,0.31563,0.26475,14.25160,1.03811,0,0.65305,0.28856,14.36727,1.04333,0,63,0.00000,23,
0,NewMedia,9867,162.13307,830938797320,0.53839,0.38569,161.50871,0.62436,238,1,0.47194,0.28833,1,1.86429,0.14286,0,,0.31394,0.25942,16.57731,1.05399,1,0.65065,0.28292,15.05979,1.05065,1,0,0.00000,24,
0,NewMedia,9927,163.11868,830941870408,0.49097,0.27218,162.14944,0.96924,239,1,0.48648,0.23378,1,1.86429,0.14286,0,,0.31397,0.25951,16.79038,1.02665,1,0.65106,0.28358,16.00273,1.02777,1,0,0.00000,24,
0,NewMedia,9963,163.71013,830943714534,0.24701,0.09225,163.18631,0.52382,240,1,0.24018,0.16035,0,1.86429,0.14286,0,,0.30506,0.25585,12.17752,1.02665,0,0.64164,0.27899,14.40692,1.02332,0,64,0.00000,24,
0,NewMedia,10009,164.46669,830946073468,0.54177,0.36318,163.97293,0.49376,241,1,0.55036,0.32797,1,1.86429,0.14286,0,,0.31565,0.26062,15.46753,1.04065,1,0.65294,0.28459,15.02853,1.03265,1,0,0.00000,25,
0,NewMedia,10049,165.12297,830948119721,0.55777,0.28167,164.48245,0.64052,242,1,0.55188,0.26421,1,1.86429,0.14286,0,,0.31529,0.25794,16.32103,1.02665,1,0.65148,0.28183,15.43037,1.02332,1,0,0.00000,25,
0,NewMedia,10096,165.89513,830950527257,0.54857,0.27562,165.13945,0.75568,243,1,0.52192,0.42583,1,1.86429,0.14286,0,,0.31465,0.26026,13.99243,1.04065,1,0.65208,0.28196,15.85325,1.03265,1,0,0.00000,25,
0,NewMedia,10203,167.65298,830956008185,0.53346,0.38514,166.35513,1.29785,244,1,0.50725,0.25842,1,1.86429,0.14286,0,,0.30585,0.26766,16.99916,1.02273,1,0.64276,0.27337,16.15910,1.01940,1,0,0.00000,25,
0,NewMedia,10262,168.62230,830959030466,0.55000,0.26853,167.66936,0.95294,245,1,0.58477,0.26405,1,1.86429,0.14286,0,,0.30549,0.26786,18.24987,1.03999,1,0.64253,0.27527,16.11427,1.03665,1,0,0.00000,24,
0,NewMedia,10284,168.98369,830960157268,0.56747,0.29830,168.63870,0.34499,246,1,0.57296,0.50561,0,1.86429,0.14286,0,,0.30503,0.27574,10.48792,1.03822,0,0.64282,0.27908,11.83455,1.03022,0,66,0.00000,24,
0,NewMedia,10304,169.31218,830961181489,0.78015,0.12283,169.24646,0.06572,247,1,0.58679,0.31404,1,1.86429,0.14286,0,,0.30789,0.26999,16.65207,1.02814,1,0.64395,0.27650,13.40188,1.01622,1,0,0.00000,25,
0,NewMedia,10331,169.75580,830962564670,0.52717,0.39562,169.37794,0.37785,248,1,0.53591,0.41768,1,1.86429,0.14286,0,,0.30467,0.27420,16.27790,1.02665,1,0.64207,0.28057,15.40864,1.02332,1,0,0.00000,25,
0,NewMedia,10383,170.61012,830965228389,0.53949,0.37964,169.77217,0.83795,249,1,0.55632,0.34030,1,1.86429,0.14286,0,,0.30002,0.27608,16.95381,1.04940,1,0.63791,0.27816,15.60302,1.05051,1,0,0.00000,24,
0,NewMedia,10456,171.81252,830968977416,0.54815,0.29999,170.62659,1.18593,250,1,0.51939,0.42773,1,1.86429,0.14286,0,,0.30486,0.27620,16.13039,1.01489,1,0.64221,0.28064,14.64548,1.01156,1,0,0.00000,24,
0,NewMedia,10493,172.41733,830970863203,0.52794,0.39564,171.87502,0.54231,251,1,0.54242,0.36816,1,1.86429,0.14286,0,,0.30506,0.27404,16.59467,1.02665,1,0.64326,0.28006,15.47183,1.02332,1,0,0.00000,24,
0,NewMedia,10509,172.68277,830971690824,0.53720,0.40746,172.43365,0.24911,252,1,0.56015,0.60787,0,1.86429,0.14286,0,,0.30542,0.27670,10.75675,1.02665,0,0.64041,0.28552,6.26833,1.02332,0,67,0.00000,23,
0,NewMedia,10549,173.33722,830973731394,0.53171,0.34639,172.99231,0.34491,253,1,0.46191,0.27587,1,1.86429,0.14286,0,,0.30341,0.26924,16.72008,1.00665,1,0.64104,0.27657,15.78691,1.00332,1,0,0.00000,24,
0,NewMedia,10635,174.75008,830978136606,0.48412,0.29204,173.35367,1.39641,254,1,0.45821,0.35385,0,1.86429,0.14286,0,,0.30529,0.27025,17.07029,1.05865,0,0.64357,0.27812,15.12249,1.05977,0,68,0.00000,24,
0,NewMedia,10708,175.94968,830981876916,0.54821,0.39927,175.11150,0.83818,255,1,0.54870,0.40192,1,1.86429,0.14286,0,,0.30835,0.27141,16.94614,1.01842,1,0.64598,0.28003,15.28220,1.01509,1,0,0.00000,24,
0,NewMedia,10726,176.24504,830982797854,0.55222,0.37371,175.96599,0.27905,256,1,0.53829,0.30557,1,1.86429,0.14286,0,,0.30842,0.26932,16.92670,1.04097,1,0.64631,0.27809,15.53054,1.04175,1,0,0.00000,24,
0,NewMedia,10746,176.57368,830983822559,0.53873,0.33162,176.26143,0.31226,257,1,0.52391,0.37341,1,1.86429,0.14286,0,,0.30862,0.27136,16.85518,1.07732,1,0.64605,0.28020,15.75507,1.06932,1,0,0.00000,24,
0,NewMedia,10844,178.18372,830988842573,0.53578,0.35169,176.59004,1.59367,258,1,0.53340,0.41125,1,1.86429,0.14286,0,,0.30874,0.27193,16.49593,1.01638,1,0.64572,0.28112,14.79507,1.00446,1,0,0.00000,24,
0,NewMedia,10904,179.16939,830991915851,0.52248,0.39518,178.20003,0.96936,259,1,0.52985,0.35540,1,1.86429,0.14286,0,,0.30853,0.27050,16.06741,1.04488,1,0.64648,0.28075,14.94313,1.03688,1,0,0.00000,24,
0,NewMedia,10931,179.61275,830993298215,0.52793,0.38228,179.18578,0.42697,260,1,0.50650,0.30236,1,1.86429,0.14286,0,,0.30868,0.26844,16.00394,1.03554,1,0.64602,0.27898,14.63327,1.03221,1,0,0.00000,24,
0,NewMedia,10982,180.45059,830995910560,0.48353,0.30512,179.62929,0.82130,261,1,0.42894,0.33627,1,1.86429,0.14286,0,,0.30562,0.26875,16.10830,1.00705,1,0.64283,0.27879,14.36183,1.00371,1,0,0.00000,24,
0,NewMedia,10998,180.71361,830996730674,0.43087,0.31549,180.46759,0.24602,262,1,0.44126,0.34143,0,1.86429,0.14286,0,,0.30523,0.27147,13.63521,1.06310,0,0.64281,0.27869,13.99791,1.05977,0,69,0.00000,23,
0,NewMedia,11072,181.92940,831000521414,0.54064,0.36960,181.07507,0.85432,263,1,0.52720,0.41283,1,1.86429,0.14286,0,,0.30896,0.27173,16.26277,1.03703,1,0.64709,0.28114,14.35400,1.03348,1,0,0.00000,24,
0,NewMedia,11099,182.37296,831001904448,0.54367,0.37269,181.94577,0.42719,264,1,0.54988,0.35778,1,1.86429,0.14286,0,,0.30932,0.27077,16.20674,1.02666,1,0.64709,0.28113,14.87404,1.02332,1,0,0.00000,24,
0,NewMedia,11162,183.40791,831005131391,0.55335,0.34557,182.38998,1.01793,265,1,0.50367,0.42135,1,1.86429,0.14286,0,,0.30987,0.27122,15.50940,1.01881,1,0.64733,0.28213,14.07746,1.01156,1,0,0.00000,24,
0,NewMedia,11213,184.24620,831007745113,0.53332,0.37205,183.42427,0.82193,266,1,0.56240,0.31915,1,1.86429,0.14286,0,,0.30927,0.27038,16.39820,1.01430,1,0.64659,0.28056,14.98638,1.01097,1,0,0.00000,24,
0,NewMedia,11258,184.98500,831010048676,0.56183,0.31626,184.26228,0.72272,267,1,0.61379,0.29634,1,1.86429,0.14286,0,,0.31041,0.26952,16.59640,1.02666,1,0.64734,0.27876,14.64600,1.02332,1,0,0.00000,23,
0,NewMedia,11285,185.42870,831011432084,0.59114,0.29548,185.00175,0.42694,268,1,0.57884,0.27900,1,1.86429,0.14286,0,,0.31022,0.26875,16.18910,1.03554,1,0.64674,0.27987,14.92945,1.03221,1,0,0.00000,23,
0,NewMedia,11317,185.95439,831013071185,0.58444,0.28583,185.44505,0.50934,269,1,0.65677,0.50695,0,1.86429,0.14286,0,,0.31066,0.26846,16.12958,1.02666,0,0.64931,0.28261,7.35998,1.02332,0,70,0.00000,23,
0,NewMedia,11361,186.67708,831015324520,0.53934,0.36853,186.26648,0.41060,270,1,0.53309,0.42671,0,1.86429,0.14286,0,,0.30912,0.27322,14.38210,1.04910,0,0.64673,0.28251,13.87445,1.04554,0,71,0.00000,24,
0,NewMedia,11412,187.51505,831017937234,0.52176,0.36506,187.03882,0.47623,271,1,0.49789,0.29039,1,1.86429,0.14286,0,,0.30855,0.26879,15.33843,1.01430,1,0.64538,0.27863,14.50794,1.01097,1,0,0.00000,24,
0,NewMedia,11489,188.78006,831021881527,0.53810,0.35279,187.53145,1.24861,272,1,0.55882,0.51830,1,1.86429,0.14286,0,,0.30968,0.27296,14.20808,1.01430,1,0.64673,0.28129,14.21173,1.01097,1,0,0.00000,24,
0,NewMedia,11531,189.47003,831024032806,0.27162,0.12233,189.19067,0.27936,273,1,0.48755,0.34779,1,1.86429,0.14286,0,,0.30778,0.27091,15.31565,1.01097,1,0.64313,0.28108,14.33937,1.00371,1,0,0.00000,24,
0,NewMedia,11589,190.42291,831027003874,0.54349,0.38412,189.53552,0.88739,274,1,0.56247,0.36900,1,1.86429,0.14286,0,,0.30936,0.27150,15.82866,1.03599,1,0.64694,0.28189,14.82632,1.02799,1,0,0.00000,24,
0,NewMedia,11642,191.29350,831029718327,0.55403,0.33197,190.43959,0.85391,275,1,0.55914,0.36365,1,1.86429,0.14286,0,,0.30972,0.27016,15.92733,1.01430,1,0.64701,0.28118,14.89433,1.01097,1,0,0.00000,24,
0,NewMedia,11673,191.80286,831031306464,0.53191,0.36257,191.31003,0.49283,276,1,0.51318,0.44493,1,1.86429,0.14286,0,,0.30845,0.27222,14.91212,1.01956,1,0.64582,0.28259,13.62474,1.01622,1,0,0.00000,24,
0,NewMedia,11694,192.14803,831032382684,0.54099,0.36988,191.81911,0.32892,277,1,0.55012,0.38270,0,1.86429,0.14286,0,,0.30928,0.27321,14.23388,1.04443,0,0.64683,0.28429,13.63444,1.04110,0,73,0.00000,24,
0,NewMedia,11750,193.06787,831035250703,0.53423,0.38836,192.45998,0.60789,278,1,0.53621,0.35846,1,1.86429,0.14286,0,,0.30863,0.27017,16.36388,1.02666,1,0.64637,0.28067,14.98397,1.02332,1,0,0.00000,25,
0,NewMedia,11808,194.02078,831038221873,0.54443,0.33212,193.08435,0.93643,279,1,0.52919,0.36814,1,1.86429,0.14286,0,,0.30784,0.26960,17.14087,1.02666,1,0.64605,0.28004,16.01081,1.02332,1,0,0.00000,25,
0,NewMedia,11902,195.56491,831043036372,0.54367,0.38317,194.43146,1.13345,280,1,0.55398,0.34473,1,1.86429,0.14286,0,,0.30990,0.26982,16.79358,1.04999,1,0.64749,0.28126,15.01327,1.04666,1,0,0.00000,25,
0,NewMedia,11920,195.86081,831043959003,0.57457,0.31015,195.58156,0.27925,281,1,0.60714,0.27125,1,1.86429,0.14286,0,,0.31129,0.26739,16.71173,1.03273,1,0.64840,0.28013,15.33596,1.02940,1,0,0.00000,25,
0,NewMedia,11956,196.45215,831045802770,0.60661,0.27923,195.87717,0.57498,282,1,0.63540,0.28553,1,1.86429,0.14286,0,,0.31193,0.26888,17.63149,1.04066,1,0.64887,0.28025,16.05924,1.03732,1,0,0.00000,25,
0,NewMedia,11974,196.74779,831046724569,0.64568,0.25924,196.46854,0.27925,283,1,0.77062,0.07920,1,1.86429,0.14286,0,,0.31689,0.25982,18.21181,1.03175,1,0.65214,0.27189,16.14900,1.02842,1,0,0.00000,25,
0,NewMedia,11990,197.01050,831047543676,0.69467,0.20517,196.81363,0.19687,284,1,0.53823,0.41167,1,1.86429,0.14286,0,,0.30907,0.27119,15.53227,1.04066,1,0.64548,0.28291,14.04836,1.03732,1,0,0.00000,25,
0,NewMedia,12012,197.37212,831048671189,0.52472,0.41501,197.07639,0.29573,285,1,0.53233,0.39813,0,1.86429,0.14286,0,,0.30862,0.27218,14.99551,0.99920,0,0.64631,0.28241,13.75314,0.99195,0,75,0.00000,25,
0,NewMedia,12072,198.35788,831051744734,0.52798,0.38399,197.68428,0.67360,286,1,0.55383,0.33498,1,1.86429,0.14286,0,,0.30876,0.26987,16.73547,1.03132,1,0.64646,0.28111,15.53573,1.02799,1,0,0.00000,25,
0,NewMedia,12177,200.08420,831057127325,0.48827,0.41658,198.37422,1.70998,287,1,0.50761,0.44410,1,1.86429,0.14286,0,,0.30820,0.27402,19.01133,1.02666,1,0.64626,0.28452,16.73199,1.02332,1,0,0.00000,23,
0,NewMedia,12193,200.34572,831057942772,0.49988,0.50005,200.09932,0.24640,288,1,0.57635,0.94126,0,1.86429,0.14286,0,,0.30736,0.27546,17.28229,1.02666,0,0.64554,0.28880,7.78373,1.02332,0,76,0.00000,23,
0,NewMedia,12228,200.92068,831059735471,0.55679,0.44384,200.70705,0.21364,289,1,0.53057,0.39187,1,1.86429,0.14286,0,,0.30919,0.27070,15.98667,1.03110,1,0.64640,0.28140,14.51768,1.03221,1,0,0.00000,24,
0,NewMedia,12282,201.80782,831062501510,0.53410,0.39986,200.93706,0.87076,290,1,0.54124,0.33887,1,1.86429,0.14286,0,,0.30985,0.26990,16.51310,1.05054,1,0.64761,0.28098,15.08752,1.05132,1,0,0.00000,23,
0,NewMedia,12305,202.18614,831063681135,0.53752,0.38191,201.82433,0.36182,291,1,0.55674,0.43792,1,1.86429,0.14286,0,,0.30950,0.27329,16.07960,1.04066,1,0.64690,0.28536,14.93608,1.03732,1,0,0.00000,23,
0,NewMedia,12348,202.89223,831065882671,0.55165,0.44199,202.20230,0.68993,292,1,0.51539,0.45970,1,1.86429,0.14286,0,,0.30960,0.27286,16.23314,1.02666,1,0.64771,0.28541,15.01665,1.02332,1,0,0.00000,22,
0,NewMedia,12369,203.23724,831066958406,0.54983,0.44673,202.90860,0.32864,293,1,0.56156,0.46841,1,1.86429,0.14286,0,,0.31087,0.27279,16.68933,1.02666,1,0.64825,0.28512,15.74026,1.02332,1,0,0.00000,22,
0,NewMedia,12395,203.66426,831068289805,0.57385,0.47229,203.25357,0.41069,294,1,0.83990,0.79416,1,1.86429,0.14286,0,,0.31038,0.27587,13.66691,1.02666,0,0.64779,0.28814,8.35880,1.02332,1,0,0.00000,22,
0,NewMedia,12505,205.47136,831073924272,0.53406,0.38888,204.17349,1.29787,295,1,0.52848,0.34954,1,1.86429,0.14286,0,,0.30966,0.26833,15.96700,1.03999,1,0.64781,0.28174,14.78978,1.03666,1,0,0.00000,21,
0,NewMedia,12556,206.31297,831076548379,0.52998,0.35757,205.48788,0.82509,296,1,0.54356,0.33109,1,1.86429,0.14286,0,,0.31095,0.26810,16.48758,1.05399,1,0.64864,0.28237,15.65800,1.04599,1,0,0.00000,21,
0,NewMedia,12601,207.04863,831078842156,0.54108,0.39766,206.32568,0.72295,297,1,0.51564,0.45780,1,1.86429,0.14286,0,,0.31076,0.27140,15.60685,1.02286,1,0.64819,0.28199,14.08197,1.02398,1,0,0.00000,21,
0,NewMedia,12660,208.01791,831081864344,0.54217,0.40107,207.40994,0.60797,298,1,0.55729,0.43677,1,1.86429,0.14286,0,,0.31018,0.27225,14.81774,1.02273,1,0.64827,0.28426,14.19119,1.02384,1,0,0.00000,21,
0,NewMedia,12702,208.70778,831084015279,0.54985,0.42538,208.03427,0.67351,299,1,0.53932,0.39438,1,1.86429,0.14286,0,,0.31098,0.26869,15.31489,1.03599,1,0.64820,0.28217,14.30155,1.03751,1,0,0.00000,21,
0,NewMedia,12733,209.21703,831085603121,0.53050,0.36263,208.72414,0.49289,300,1,0.53478,0.41054,1,1.86429,0.14286,0,,0.31138,0.26974,14.45188,1.02666,1,0.64859,0.28352,13.78468,1.02332,1,0,0.00000,21,
0,NewMedia,12751,209.51283,831086525438,0.52013,0.39913,209.23351,0.27933,301,1,0.49576,0.66189,0,1.86429,0.14286,0,,0.31110,0.27040,14.72336,1.00607,0,0.64822,0.28697,9.40142,1.00273,0,79,0.00000,21,
0,NewMedia,12818,210.61357,831089957502,0.53906,0.41633,209.82491,0.78867,302,1,0.62235,0.45492,1,1.86429,0.14286,0,,0.31306,0.27238,15.82109,1.04170,1,0.65041,0.28485,15.43247,1.03445,1,0,0.00000,21,
0,NewMedia,12823,210.69566,831090213440,0.59117,0.40097,210.62999,0.06567,303,1,0.56734,0.21460,1,1.86429,0.14286,0,,0.31235,0.27314,12.13517,1.02254,1,0.64992,0.28180,12.37227,1.01062,1,0,0.00000,21,
0,NewMedia,12872,211.50084,831092723940,0.58777,0.40912,211.05711,0.44373,304,1,0.59178,0.38150,1,1.86429,0.14286,0,,0.31249,0.27015,16.48051,1.02815,1,0.65006,0.28104,15.21062,1.02015,1,0,0.00000,22,
0,NewMedia,12922,212.32210,831095284585,0.57291,0.39583,211.51715,0.80495,305,1,0.54660,0.46579,1,1.86429,0.14286,0,,0.31210,0.27282,17.13598,1.04066,1,0.64963,0.28352,16.46687,1.03266,1,0,0.00000,22,
0,NewMedia,12969,213.09480,831097693862,0.53656,0.42590,212.33833,0.75647,306,1,0.52323,0.48538,0,1.86429,0.14286,0,,0.30973,0.27737,9.75312,1.02666,0,0.64796,0.28843,9.42651,1.02332,0,81,0.00000,21,
0,NewMedia,13040,214.26071,831101329104,0.53748,0.40477,213.35706,0.90366,307,1,0.52109,0.45603,1,1.86429,0.14286,0,,0.30961,0.27342,16.24891,1.01579,1,0.64811,0.28479,15.01979,1.00387,1,0,0.00000,21,
0,NewMedia,13064,214.65500,831102558497,0.52859,0.45311,214.27704,0.37796,308,1,0.59073,0.40472,1,1.86429,0.14286,0,,0.31049,0.27328,16.37754,1.03242,1,0.64881,0.28475,15.67624,1.03320,1,0,0.00000,21,
0,NewMedia,13078,214.88506,831103275782,0.54970,0.51948,214.67133,0.21373,309,1,0.51947,0.55273,1,1.86429,0.14286,0,,0.31049,0.27509,15.57390,1.03599,1,0.64908,0.28790,15.18617,1.03266,1,0,0.00000,21,
0,NewMedia,13101,215.26280,831104453581,0.53017,0.51593,214.90137,0.36143,310,1,0.56594,0.44991,1,1.86429,0.14286,0,,0.30994,0.27165,16.23623,1.02254,1,0.64823,0.28375,14.85064,1.02332,1,0,0.00000,21,
0,NewMedia,13142,215.93628,831106553486,0.53654,0.41239,215.28038,0.65590,311,1,0.53304,0.38081,1,1.86429,0.14286,0,,0.31112,0.26892,15.38619,1.02666,1,0.64890,0.28168,14.33282,1.02332,1,0,0.00000,21,
0,NewMedia,13167,216.34811,831107837561,0.52688,0.39352,215.95279,0.39532,312,1,0.57137,0.48746,1,1.86429,0.14286,0,,0.31229,0.27337,14.86398,1.04443,1,0.65066,0.28605,14.64744,1.04554,1,0,0.00000,21,
0,NewMedia,13190,216.72490,831109012344,0.54289,0.44719,216.36874,0.35616,313,1,0.53033,0.39776,1,1.86429,0.14286,0,,0.31165,0.26875,16.10606,1.02666,1,0.64937,0.28287,15.63402,1.02332,1,0,0.00000,21,
0,NewMedia,13219,217.20137,831110497965,0.53024,0.39639,216.74136,0.46001,314,1,0.52688,0.31174,1,1.86429,0.14286,0,,0.31079,0.26781,16.42309,1.02273,1,0.64790,0.28055,14.90547,1.01548,1,0,0.00000,21,
0,NewMedia,13284,218.26921,831113827454,0.52411,0.34479,217.21790,1.05132,315,1,0.55379,0.40922,1,1.86429,0.14286,0,,0.31083,0.26902,15.88123,1.01489,1,0.64834,0.28203,14.20032,1.01156,1,0,0.00000,20,
